Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
84.500000,1.314712,-0.439350,105.643883,-1.420206,0.350929,105.264359,-19.523464,-2.288853,150.630005,19.936541,-0.528690,150.178574,-17.769255,-1.895996,94.780373,17.147730,0.775944,92.832054,-14.415946,16.207279,58.326855,13.645390,17.134647,56.314507,-10.769092,4.491032,15.364649,10.103595,3.672371,14.720013,-14.584406,13.309261,7.417479,13.648565,12.435181,5.968310,,0.875205,0.964870,0.163779,0.748103,1.059520,0.116998,0.964895,0.958637,0.381800,0.883297,1.147000,0.292744,0.865968,1.193426,0.212274,0.790744,1.042048,0.135149,0.829974,1.229432,0.250954,0.902524,1.038846,0.261687,0.648416,3.146162,1.188394,0.758981,4.175587,1.422879,0.613714,3.728005,0.526368,0.724556,4.958154,0.632516
85.000000,1.306639,-0.447563,105.605133,-1.411369,0.344418,105.247223,-19.536871,-2.310810,150.597427,19.955902,-0.525826,150.174057,-17.766874,-1.907948,94.754066,17.152065,0.742226,92.832756,-14.339822,16.191216,58.293571,13.589093,17.141357,56.325188,-10.810578,5.713512,14.912164,10.142863,4.919334,14.275646,-14.678769,14.784252,7.239010,13.707520,13.933140,5.783281,,0.878907,0.964981,0.167422,0.749466,1.060259,0.124314,0.970524,0.958165,0.384292,0.887918,1.145662,0.294159,0.878195,1.195190,0.216117,0.790782,1.047930,0.145844,0.826993,1.233310,0.269171,0.897256,1.024582,0.241522,0.636959,3.165252,1.141964,0.762342,4.207711,1.359945,0.603597,3.724975,0.482710,0.732153,4.962604,0.567893
85.500000,1.298181,-0.455246,105.560318,-1.402459,0.337753,105.225830,-19.553551,-2.329983,150.561249,19.975594,-0.521645,150.167435,-17.761459,-1.916008,94.717407,17.156443,0.708065,92.825142,-14.265573,16.144154,58.232761,13.535233,17.126957,56.319355,-10.853807,6.946846,14.486875,10.185303,6.175236,13.849443,-14.764797,16.254772,7.090664,13.763602,15.429455,5.618606,,0.882536,0.965194,0.170517,0.750844,1.060713,0.131185,0.977238,0.958933,0.385963,0.891895,1.145315,0.296384,0.888714,1.195912,0.221074,0.790911,1.052763,0.158062,0.819950,1.238839,0.290670,0.890521,1.009061,0.232785,0.626771,3.170834,1.086816,0.766180,4.231052,1.290539,0.592955,3.707317,0.438534,0.741656,4.959130,0.501777
86.000000,1.289158,-0.462402,105.511009,-1.392708,0.331184,105.200279,-19.572350,-2.346375,150.523041,19.996136,-0.515797,150.157761,-17.755362,-1.920425,94.671944,17.162008,0.674427,92.808731,-14.197066,16.074688,58.150230,13.487856,17.095203,56.297951,-10.897817,8.181091,14.090922,10.230214,7.432076,13.449096,-14.839945,17.712307,6.973032,13.816286,16.915722,5.483325,,0.885929,0.965224,0.174210,0.751994,1.061234,0.140140,0.983256,0.959584,0.387780,0.894795,1.145240,0.300196,0.896884,1.196664,0.228430,0.791313,1.057172,0.172788,0.807677,1.241883,0.316360,0.886066,0.989248,0.225984,0.619649,3.168121,1.016138,0.772471,4.251870,1.211437,0.588117,3.674412,0.389097,0.750897,4.948566,0.428154
86.500000,1.279850,-0.469395,105.459709,-1.381262,0.324505,105.170448,-19.592148,-2.361366,150.483871,20.019064,-0.508579,150.143158,-17.747871,-1.923477,94.622749,17.168625,0.641026,92.783371,-14.130804,15.994507,58.057678,13.448267,17.045570,56.260315,-10.942141,9.417397,13.708445,10.276885,8.684521,13.076984,-14.911386,19.165119,6.869898,13.865330,18.386814,5.380107,,0.888874,0.965416,0.178398,0.753251,1.061514,0.150017,0.988250,0.960467,0.389565,0.897577,1.144324,0.302993,0.903981,1.197659,0.237376,0.791132,1.060538,0.190524,0.794422,1.247688,0.348927,0.879900,0.983411,0.230065,0.614654,3.161872,0.945664,0.780372,4.256463,1.123020,0.588088,3.640072,0.342882,0.761151,4.922055,0.355954
87.000000,1.269554,-0.475719,105.403473,-1.368945,0.317825,105.135872,-19.616182,-2.372795,150.440887,20.042902,-0.499260,150.124710,-17.739201,-1.922176,94.564896,17.175999,0.607288,92.748108,-14.070672,15.890423,57.942730,13.415754,16.976830,56.205521,-10.987252,10.653427,13.358940,10.325408,9.935585,12.732800,-14.971972,20.603031,6.801252,13.909463,19.844280,5.307367,,0.891830,0.966013,0.181545,0.754289,1.061474,0.157965,0.993866,0.963144,0.390617,0.899844,1.144191,0.306470,0.909808,1.195256,0.245469,0.790213,1.062627,0.205766,0.780591,1.257615,0.375747,0.870191,0.981448,0.240464,0.611940,3.139527,0.879443,0.788806,4.243683,1.034989,0.588485,3.595731,0.311729,0.773811,4.883372,0.304335
87.500000,1.257649,-0.481407,105.342522,-1.355661,0.311401,105.097649,-19.643763,-2.379761,150.393539,20.067322,-0.487549,150.102158,-17.731785,-1.917023,94.498192,17.183685,0.573505,92.705032,-14.022900,15.766670,57.807671,13.392738,16.896240,56.138874,-11.031555,11.869991,13.052287,10.374941,11.175529,12.418971,-15.016224,22.004833,6.776107,13.948339,21.280430,5.268065,,0.893941,0.966470,0.183939,0.755692,1.061504,0.166444,0.998089,0.965452,0.391309,0.901656,1.145172,0.312167,0.911310,1.193043,0.253224,0.789150,1.064413,0.220996,0.763307,1.261958,0.399320,0.863618,0.973284,0.252446,0.613332,3.094531,0.801406,0.798857,4.224073,0.940280,0.596417,3.522848,0.296180,0.786149,4.834918,0.267833
88.000000,1.245206,-0.486835,105.280304,-1.341073,0.305077,105.056679,-19.672068,-2.385303,150.345108,20.093359,-0.474308,150.074310,-17.724520,-1.910423,94.429268,17.191599,0.539982,92.656120,-13.979939,15.637821,57.666977,13.378803,16.807621,56.063396,-11.075095,13.078918,12.759908,10.422718,12.394501,12.133731,-15.055089,23.393970,6.765667,13.981630,22.687519,5.259212,,0.895580,0.967009,0.187051,0.757149,1.061432,0.176277,1.001273,0.968100,0.392500,0.903516,1.145515,0.318841,0.911765,1.191024,0.263061,0.787611,1.065817,0.238257,0.744524,1.266492,0.424855,0.860086,0.971039,0.269229,0.617132,3.044384,0.720545,0.810082,4.187896,0.834825,0.610941,3.444664,0.294989,0.797354,4.767093,0.271624
88.500000,1.231239,-0.491539,105.215126,-1.324858,0.298943,105.011314,-19.704165,-2.387318,150.293228,20.121073,-0.458763,150.040298,-17.718634,-1.900497,94.355118,17.200708,0.506420,92.598068,-13.946003,15.496929,57.513821,13.375357,16.705750,55.974220,-11.117357,14.272224,12.498386,10.469925,13.593029,11.883780,-15.082357,24.756672,6.786461,14.008149,24.062618,5.289128,,0.897151,0.968028,0.189405,0.758072,1.060948,0.183593,1.004059,0.972178,0.392958,0.905293,1.145773,0.325226,0.911129,1.186414,0.271198,0.785330,1.065746,0.250618,0.729044,1.273015,0.444415,0.852782,0.975146,0.280591,0.622865,2.987884,0.649076,0.822903,4.129427,0.740999,0.626184,3.367332,0.302177,0.811941,4.684205,0.315294
89.000000,1.214717,-0.495705,105.146454,-1.307469,0.292896,104.963234,-19.741066,-2.384468,150.235245,20.149399,-0.440926,150.001572,-17.715708,-1.887444,94.274796,17.209381,0.472454,92.534286,-13.926903,15.348042,57.349388,13.382501,16.598423,55.877808,-11.156239,15.418816,12.281115,10.516746,14.767372,11.662811,-15.090293,26.057507,6.848908,14.028583,25.404949,5.349548,,0.898095,0.969258,0.190743,0.759710,1.060438,0.190123,1.006107,0.976423,0.393281,0.906978,1.147755,0.333182,0.907295,1.181008,0.277364,0.782747,1.065247,0.260758,0.715166,1.274585,0.455135,0.847904,0.975178,0.290545,0.632323,2.898698,0.579533,0.836136,4.061912,0.648248,0.644892,3.255483,0.333232,0.826326,4.592262,0.374932
89.500000,1.197200,-0.499615,105.076706,-1.289032,0.286865,104.913673,-19.779003,-2.379940,150.175064,20.178850,-0.421394,149.957245,-17.714394,-1.873222,94.192947,17.217194,0.438416,92.467651,-13.913988,15.198467,57.182583,13.398567,16.491135,55.778889,-11.192938,16.542385,12.079908,10.558270,15.898376,11.469419,-15.091496,27.330395,6.926705,14.040672,26.696499,5.435126,,0.898339,0.970492,0.192311,0.761506,1.060007,0.197739,1.006904,0.980708,0.394227,0.909184,1.149259,0.344286,0.902385,1.175714,0.284324,0.779416,1.064911,0.271987,0.699508,1.274660,0.464594,0.848441,0.975255,0.301112,0.645210,2.795433,0.506893,0.849126,3.970729,0.543866,0.670665,3.127892,0.371639,0.837955,4.471936,0.453012
90.000000,1.177939,-0.502922,105.005684,-1.269242,0.280960,104.861618,-19.819899,-2.372597,150.111984,20.209932,-0.400425,149.906677,-17.716143,-1.856979,94.108871,17.225473,0.404842,92.396332,-13.910386,15.047009,57.012012,13.423648,16.381348,55.674843,-11.225865,17.635967,11.902870,10.596224,16.989136,11.305180,-15.080892,28.566143,7.027262,14.045389,27.939579,5.550440,,0.898472,0.972075,0.193588,0.762775,1.059232,0.203769,1.007110,0.985835,0.394531,0.911254,1.150275,0.354196,0.896276,1.169791,0.290287,0.775944,1.063769,0.279679,0.687879,1.274707,0.471264,0.846916,0.979172,0.305192,0.658091,2.700928,0.442037,0.864417,3.862646,0.454885,0.695088,3.014169,0.398932,0.853134,4.339012,0.522616
90.500000,1.155738,-0.505825,104.932869,-1.247797,0.274818,104.807411,-19.865526,-2.361126,150.042709,20.242636,-0.377586,149.850250,-17.722212,-1.838169,94.021896,17.233400,0.371044,92.320900,-13.919074,14.902565,56.841125,13.459278,16.270721,55.566685,-11.251750,18.654850,11.760063,10.631650,18.039944,11.168419,-15.051250,29.715199,7.153279,14.042987,29.134762,5.692523,,0.898581,0.974241,0.194306,0.764500,1.058215,0.208306,1.007437,0.991633,0.395090,0.913404,1.152438,0.364087,0.889803,1.162883,0.294108,0.772429,1.062209,0.283741,0.680635,1.271924,0.469030,0.845721,0.983849,0.305419,0.673075,2.576172,0.388270,0.879464,3.747527,0.380391,0.718482,2.870667,0.423574,0.867390,4.202329,0.583585
91.000000,1.131877,-0.508598,104.859131,-1.225491,0.268284,104.752899,-19.913376,-2.347687,149.969681,20.276114,-0.353542,149.789291,-17.731035,-1.818481,93.934044,17.240231,0.337589,92.245438,-13.933369,14.763840,56.672112,13.500702,16.166584,55.460804,-11.272976,19.627064,11.632286,10.659822,19.028233,11.050386,-15.014085,30.811565,7.289515,14.031945,30.260067,5.844511,,0.897837,0.976429,0.194942,0.766703,1.057377,0.213214,1.006460,0.997027,0.396010,0.916558,1.154447,0.376639,0.882474,1.156208,0.297290,0.768516,1.060472,0.287828,0.673566,1.267440,0.463166,0.848557,0.988010,0.304676,0.692402,2.423681,0.338131,0.893447,3.602232,0.300002,0.746937,2.696767,0.447383,0.880154,4.030241,0.644296
91.500000,1.106694,-0.511024,104.785141,-1.202426,0.261555,104.697487,-19.962946,-2.332695,149.894730,20.310961,-0.329056,149.723495,-17.743065,-1.797543,93.845703,17.246681,0.305408,92.169113,-13.953855,14.629478,56.504452,13.547060,16.068092,55.355953,-11.289033,20.563488,11.518318,10.681810,19.958637,10.950967,-14.967093,31.867840,7.435660,14.012932,31.320011,6.008249,,0.897172,0.978790,0.195676,0.768543,1.056415,0.217563,1.005691,1.003059,0.396870,0.919271,1.156214,0.388658,0.874564,1.149939,0.300469,0.764615,1.058906,0.290261,0.668570,1.263195,0.457469,0.851355,0.991989,0.300155,0.710486,2.291342,0.290106,0.908415,3.444800,0.232371,0.773143,2.545826,0.462871,0.894047,3.846694,0.688822
92.000000,1.078648,-0.513287,104.710419,-1.177638,0.254166,104.640755,-20.016533,-2.314846,149.814560,20.348179,-0.303558,149.651489,-17.759724,-1.773876,93.756317,17.253099,0.273834,92.090996,-13.981619,14.512829,56.343662,13.601491,15.974129,55.251049,-11.294177,21.401463,11.424893,10.698595,20.828167,10.873676,-14.903318,32.814983,7.585618,13.986076,32.311359,6.188379,,0.896770,0.981781,0.196363,0.770438,1.055122,0.220964,1.005468,1.009514,0.398109,0.922169,1.157716,0.398985,0.867143,1.144545,0.302209,0.761129,1.057409,0.290389,0.666894,1.254748,0.446080,0.851951,0.999444,0.293681,0.728276,2.149988,0.257561,0.924201,3.291860,0.188744,0.794845,2.387224,0.459955,0.907760,3.671073,0.714280
92.500000,1.048481,-0.515553,104.634789,-1.151770,0.245869,104.583893,-20.073421,-2.294872,149.729645,20.386898,-0.277607,149.575653,-17.779795,-1.748180,93.666374,17.259487,0.244026,92.013702,-14.011821,14.410778,56.189404,13.658088,15.888996,55.149143,-11.290682,22.159382,11.340546,10.707887,21.624447,10.805373,-14.831591,33.673481,7.730057,13.952592,33.221447,6.362815,,0.895957,0.984918,0.197332,0.773058,1.053870,0.224326,1.004697,1.015539,0.399534,0.926562,1.159305,0.410448,0.860292,1.139645,0.303223,0.757951,1.055351,0.289938,0.667626,1.247451,0.431605,0.854148,1.010341,0.286554,0.749659,1.971368,0.234332,0.938138,3.108883,0.153033,0.818386,2.186549,0.444808,0.920529,3.461327,0.728828
93.000000,1.017602,-0.517746,104.559082,-1.125515,0.236832,104.526985,-20.131403,-2.274307,149.643448,20.426447,-0.252216,149.497604,-17.801998,-1.721542,93.576317,17.265793,0.216953,91.937454,-14.043460,14.314621,56.037807,13.714404,15.812862,55.050495,-11.282674,22.884571,11.260345,10.709765,22.349270,10.742680,-14.754457,34.496265,7.872391,13.912070,34.050785,6.525633,,0.895292,0.988142,0.198489,0.775598,1.052685,0.227548,1.004618,1.022017,0.401329,0.930572,1.160968,0.421926,0.853340,1.135194,0.304612,0.754946,1.053286,0.288730,0.668925,1.241213,0.417556,0.857351,1.019707,0.277745,0.770691,1.805641,0.211682,0.950850,2.911032,0.131289,0.841429,1.999772,0.430465,0.932008,3.233969,0.731898
93.500000,0.984634,-0.520084,104.482880,-1.098000,0.226845,104.469452,-20.191956,-2.252548,149.553970,20.468529,-0.226475,149.414551,-17.827747,-1.691376,93.485634,17.272429,0.192097,91.861465,-14.076890,14.237679,55.894161,13.774375,15.744991,54.954391,-11.262304,23.508511,11.187078,10.704340,22.998066,10.693169,-14.664973,35.207691,7.999000,13.863868,34.795322,6.688222,,0.894904,0.991656,0.200094,0.777855,1.051497,0.230644,1.005266,1.028185,0.403629,0.934249,1.161766,0.431276,0.846233,1.133194,0.305493,0.752058,1.052109,0.287430,0.671156,1.228888,0.403211,0.858113,1.029256,0.270396,0.788939,1.675145,0.199597,0.965805,2.743444,0.131978,0.857592,1.850505,0.403947,0.944191,3.041177,0.718404
94.000000,0.949501,-0.522541,104.405151,-1.069067,0.215473,104.411354,-20.256477,-2.228680,149.459518,20.513412,-0.201321,149.327774,-17.856491,-1.656078,93.393707,17.280764,0.170990,91.785995,-14.107295,14.183125,55.759766,13.832832,15.685822,54.860165,-11.229180,24.014965,11.112604,10.692019,23.565701,10.644630,-14.569210,35.788433,8.094198,13.811694,35.449375,6.830836,,0.894966,0.995359,0.202366,0.780809,1.049901,0.233889,1.006649,1.034167,0.405927,0.940091,1.162236,0.440925,0.840979,1.132689,0.306330,0.750026,1.051155,0.285994,0.676629,1.220303,0.388275,0.858386,1.046301,0.264300,0.808195,1.507218,0.196573,0.979029,2.549558,0.137775,0.872492,1.656327,0.358681,0.955245,2.818425,0.688716
94.500000,0.913902,-0.525085,104.327065,-1.039583,0.202957,104.353104,-20.322189,-2.204548,149.363907,20.559046,-0.177204,149.240814,-17.886490,-1.619389,93.301361,17.290617,0.154942,91.711372,-14.136231,14.134163,55.627644,13.887636,15.634167,54.767689,-11.192174,24.488064,11.037428,10.672458,24.051670,10.592581,-14.471195,36.332180,8.179235,13.755017,36.009533,6.944069,,0.895094,0.999128,0.204900,0.784098,1.048674,0.237078,1.008348,1.040371,0.408632,0.945794,1.163094,0.450345,0.835608,1.132670,0.307584,0.748976,1.048874,0.284004,0.683235,1.212912,0.373803,0.859052,1.062920,0.258422,0.828095,1.350857,0.195853,0.989133,2.349784,0.150511,0.887710,1.473574,0.318304,0.963827,2.586791,0.653400
95.000000,0.877235,-0.527897,104.248131,-1.009128,0.189182,104.294373,-20.389555,-2.180210,149.266449,20.606989,-0.153625,149.151230,-17.917952,-1.577961,93.208130,17.301577,0.143089,91.637527,-14.162015,14.100185,55.500896,13.940985,15.590275,54.677074,-11.145108,24.873165,10.959254,10.646488,24.461040,10.541631,-14.367364,36.777897,8.235397,13.694007,36.482670,7.036538,,0.895549,1.002816,0.207833,0.786987,1.047684,0.240461,1.010967,1.045947,0.411875,0.951071,1.163342,0.458319,0.830135,1.134350,0.308594,0.747092,1.047679,0.282912,0.689619,1.201192,0.360629,0.860131,1.075297,0.254832,0.845456,1.244036,0.198958,1.001271,2.188350,0.166417,0.898514,1.343669,0.290090,0.972919,2.397483,0.620211
95.500000,0.839077,-0.530811,104.166924,-0.977277,0.174023,104.234589,-20.460051,-2.154289,149.165390,20.658274,-0.131100,149.058350,-17.950716,-1.528461,93.112938,17.315603,0.136673,91.563705,-14.181026,14.085575,55.380840,13.990292,15.553417,54.587059,-11.086002,25.134144,10.871868,10.614573,24.787495,10.487908,-14.262583,37.083393,8.241437,13.630219,36.862080,7.100180,,0.896925,1.006384,0.211191,0.790322,1.046134,0.244279,1.015207,1.051229,0.415209,0.958393,1.162768,0.466618,0.825694,1.138476,0.309502,0.745956,1.048426,0.282527,0.697828,1.191153,0.349172,0.860233,1.092802,0.254111,0.860238,1.133848,0.206051,1.012290,2.034749,0.179536,0.905118,1.204043,0.259868,0.980321,2.216820,0.581781
96.000000,0.800456,-0.533817,104.084808,-0.944306,0.157616,104.174110,-20.532360,-2.127872,149.062851,20.711391,-0.110065,148.965912,-17.983934,-1.475899,93.016960,17.333334,0.137928,91.489799,-14.196643,14.077129,55.262753,14.034088,15.519650,54.496037,-11.022926,25.351582,10.780407,10.577753,25.031429,10.425243,-14.157821,37.339245,8.227477,13.566772,37.145489,7.124911,,0.898434,1.009994,0.214813,0.794387,1.045023,0.248293,1.019320,1.056724,0.418557,0.965963,1.162841,0.474508,0.821532,1.143251,0.310879,0.746801,1.046731,0.281888,0.708411,1.183450,0.338732,0.859782,1.111802,0.254936,0.875470,1.034218,0.215075,1.020408,1.884120,0.194353,0.911676,1.074289,0.246327,0.985960,2.037779,0.546491
96.500000,0.761397,-0.537029,104.001450,-0.910163,0.140049,104.112900,-20.605867,-2.101524,148.959045,20.766335,-0.090115,148.872574,-18.016840,-1.417950,92.919876,17.353016,0.145290,91.416000,-14.207381,14.077896,55.146893,14.074303,15.489140,54.404144,-10.954244,25.500126,10.683062,10.537294,25.204571,10.357352,-14.053076,37.516552,8.182128,13.503057,37.346294,7.117519,,0.900186,1.013431,0.218262,0.797988,1.044083,0.252314,1.023994,1.061747,0.422412,0.973453,1.162614,0.481438,0.817927,1.148526,0.311613,0.746327,1.045905,0.281841,0.718678,1.173801,0.329002,0.861706,1.126453,0.257651,0.889635,0.983218,0.225408,1.028884,1.773514,0.212986,0.917430,1.002154,0.265528,0.990432,1.904768,0.536240
97.000000,0.721230,-0.539948,103.915916,-0.874742,0.121243,104.050484,-20.681990,-2.073879,148.853119,20.824457,-0.071453,148.777267,-18.049534,-1.350067,92.821930,17.376617,0.159523,91.342201,-14.211669,14.089954,55.034470,14.108794,15.463524,54.311928,-10.878551,25.534725,10.575236,10.492562,25.296513,10.283639,-13.953831,37.562428,8.081265,13.438576,37.453320,7.073592,,0.902995,1.016124,0.221036,0.801873,1.043000,0.256490,1.030482,1.065864,0.425787,0.982135,1.161652,0.489032,0.814590,1.155040,0.310636,0.746161,1.047391,0.282305,0.728958,1.163752,0.320142,0.863783,1.139917,0.262000,0.900568,0.967590,0.234557,1.037185,1.702483,0.229346,0.919072,0.969392,0.304459,0.994463,1.818832,0.540396
97.500000,0.680763,-0.542721,103.828987,-0.837763,0.101799,103.987175,-20.759760,-2.045368,148.745682,20.885500,-0.054501,148.681915,-18.081604,-1.277096,92.723312,17.404449,0.182720,91.268150,-14.212259,14.106640,54.922924,14.138366,15.436283,54.217293,-10.800357,25.519245,10.461992,10.447037,25.319782,10.201954,-13.857733,37.549778,7.952665,13.378606,37.479893,6.994120,,0.905915,1.018803,0.223670,0.806478,1.041836,0.260910,1.036950,1.070620,0.428946,0.991298,1.161162,0.496462,0.811538,1.162668,0.309685,0.747722,1.047778,0.282619,0.740420,1.156374,0.312442,0.865091,1.154440,0.267343,0.909716,0.954739,0.242823,1.043166,1.646713,0.245384,0.919188,0.942291,0.347455,0.996854,1.750934,0.556410
98.000000,0.640019,-0.545567,103.741074,-0.799231,0.081821,103.923409,-20.838509,-2.016884,148.637299,20.948254,-0.038662,148.586487,-18.112440,-1.200081,92.624275,17.434881,0.212345,91.194366,-14.209667,14.127216,54.812088,14.165651,15.407097,54.120705,-10.721725,25.463184,10.344843,10.401341,25.288425,10.115309,-13.765327,37.489780,7.801897,13.322290,37.441998,6.886864,,0.908723,1.021477,0.226008,0.810939,1.040930,0.265088,1.042930,1.075117,0.432404,1.000924,1.160922,0.503264,0.809456,1.170565,0.308454,0.748943,1.048501,0.282339,0.751727,1.148547,0.304781,0.867644,1.167209,0.273803,0.919409,0.967722,0.251507,1.048457,1.629135,0.263795,0.921211,0.952170,0.397343,0.997808,1.730822,0.599123
98.500000,0.598005,-0.547241,103.652512,-0.759177,0.060966,103.858833,-20.919832,-1.987061,148.528168,21.013678,-0.024460,148.490463,-18.142445,-1.112701,92.527779,17.469101,0.249878,91.121155,-14.204751,14.151417,54.703800,14.187338,15.379639,54.023178,-10.643771,25.310230,10.222137,10.354293,25.179310,10.022338,-13.684801,37.315746,7.603098,13.268304,37.313015,6.740499,,0.912729,1.022893,0.225883,0.815252,1.040283,0.268415,1.050504,1.078579,0.434715,1.010548,1.159967,0.509834,0.808089,1.176269,0.303206,0.749587,1.049461,0.281677,0.762865,1.141450,0.295730,0.871841,1.175988,0.280082,0.927887,1.022285,0.254658,1.054275,1.652574,0.278334,0.922274,1.014736,0.448741,0.999076,1.759187,0.641717
99.000000,0.555534,-0.548141,103.563080,-0.717460,0.040474,103.794128,-21.002346,-1.955891,148.417831,21.082272,-0.012009,148.394455,-18.171114,-1.019249,92.432899,17.506638,0.296261,91.049461,-14.198926,14.176907,54.596523,14.206212,15.348709,53.924759,-10.568041,25.105633,10.096854,10.310109,25.014950,9.925568,-13.612231,37.080296,7.375659,13.220586,37.118946,6.566658,,0.916273,1.024212,0.224724,0.820309,1.038996,0.271454,1.057791,1.082965,0.436170,1.020590,1.159299,0.516457,0.806072,1.183554,0.296715,0.751170,1.052414,0.280091,0.771377,1.136029,0.286343,0.874857,1.182403,0.284269,0.932378,1.060906,0.253886,1.058200,1.681315,0.289297,0.920265,1.059515,0.487351,0.998989,1.794332,0.683566
99.500000,0.512641,-0.548832,103.473511,-0.673819,0.020378,103.730148,-21.085714,-1.924644,148.307114,21.153271,-0.000725,148.298660,-18.198658,-0.923210,92.339066,17.546490,0.348747,90.979965,-14.192877,14.203381,54.490234,14.225094,15.312340,53.825718,-10.494759,24.879627,9.970706,10.268957,24.811207,9.827682,-13.544298,36.819515,7.136529,13.179464,36.879429,6.376927,,0.919621,1.025634,0.223698,0.825484,1.038009,0.273849,1.064237,1.087325,0.437834,1.031220,1.159233,0.522626,0.804944,1.191087,0.290451,0.752930,1.055152,0.276635,0.780043,1.130762,0.276975,0.877716,1.188775,0.288352,0.937601,1.107426,0.253330,1.061831,1.735980,0.299446,0.920481,1.116316,0.525062,0.998271,1.861444,0.733529

Link,-0.026955,-0.044327,104.377731,0.000000,0.000000,104.366310,-21.573526,-0.570572,149.186279,21.859123,0.187168,148.954544,-18.727091,-1.495434,93.565941,18.325966,-0.097633,91.861740,-15.170431,4.559868,54.631508,15.213496,5.025040,53.231045,-10.678247,-6.048100,13.401536,10.489625,-6.385975,13.087058,-13.841626,2.515572,6.354269,13.511087,2.232285,5.620828,
Static,0.000000,0.000000,105.095032,0.000000,0.000000,105.095032,-22.527645,0.370342,150.093018,21.597506,1.723606,149.374252,-18.094479,-0.184174,94.968140,18.018679,0.369339,94.359924,-15.215541,-2.842709,54.666878,16.747223,-2.105072,54.354336,-9.957810,-4.366814,9.188423,12.266992,-3.828716,9.370974,-12.471636,7.094467,3.796432,15.105959,7.340084,3.368508
