Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左股関節[x](cm),左股関節[y](cm),左股関節[z](cm),右股関節[x](cm),右股関節[y](cm),右股関節[z](cm),左膝関節[x](cm),左膝関節[y](cm),左膝関節[z](cm),右膝関節[x](cm),右膝関節[y](cm),右膝関節[z](cm),左足関節[x](cm),左足関節[y](cm),左足関節[z](cm),右足関節[x](cm),右足関節[y](cm),右足関節[z](cm),左第5MP[x](cm),左第5MP[y](cm),左第5MP[z](cm),右第5MP[x](cm),右第5MP[y](cm),右第5MP[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左股関節[x](cm),SD_左股関節[y](cm),SD_左股関節[z](cm),SD_右股関節[x](cm),SD_右股関節[y](cm),SD_右股関節[z](cm),SD_左膝関節[x](cm),SD_左膝関節[y](cm),SD_左膝関節[z](cm),SD_右膝関節[x](cm),SD_右膝関節[y](cm),SD_右膝関節[z](cm),SD_左足関節[x](cm),SD_左足関節[y](cm),SD_左足関節[z](cm),SD_右足関節[x](cm),SD_右足関節[y](cm),SD_右足関節[z](cm),SD_左第5MP[x](cm),SD_左第5MP[y](cm),SD_左第5MP[z](cm),SD_右第5MP[x](cm),SD_右第5MP[y](cm),SD_右第5MP[z](cm)
10.000000,0.062513,-1.390545,98.362648,-1.136573,1.268761,98.457016,-18.443829,-7.025749,139.517548,16.779917,3.527580,139.648407,-15.934578,-1.539837,90.738930,18.457693,4.312721,88.867821,-13.410181,7.311020,49.055931,11.003428,15.704453,49.344646,-16.788828,10.789253,10.830778,10.426327,13.171143,9.137711,-19.456518,21.469795,5.884932,11.248686,25.381439,4.541311,,1.055100,0.770760,0.265960,0.576694,0.716879,0.320211,1.265585,1.087432,0.399771,0.572071,1.029511,0.339425,0.993995,1.214408,0.357639,0.538641,0.586933,0.427474,1.159615,1.620118,0.116395,0.442029,0.751093,0.133844,1.107795,2.026365,0.074656,0.456467,0.977605,0.064276,0.842326,2.236395,0.153534,0.484370,1.069063,0.084271
10.500000,-0.062072,-1.337967,98.404282,-0.971138,1.270416,98.521698,-18.570383,-6.925114,139.535934,16.979136,3.600166,139.713287,-16.049416,-1.447823,90.822472,18.595518,4.411491,88.939880,-13.578894,7.055107,49.060333,11.138773,15.493797,49.319775,-16.861521,10.410881,10.811426,10.465284,12.773033,9.110311,-19.528360,21.076485,5.809433,11.274277,24.973648,4.524573,,1.071369,0.774414,0.266647,0.569237,0.722590,0.323544,1.282257,1.060311,0.404651,0.583991,1.058817,0.330538,1.017493,1.215004,0.349588,0.523440,0.600046,0.428711,1.170342,1.632259,0.117667,0.418735,0.740014,0.138438,1.092725,2.022027,0.068988,0.442414,0.966580,0.065058,0.862277,2.232971,0.142823,0.468535,1.057409,0.074655
11.000000,-0.188761,-1.282265,98.445610,-0.805881,1.270027,98.591660,-18.694929,-6.822018,139.554260,17.181082,3.667343,139.783096,-16.169096,-1.351276,90.903816,18.735901,4.507271,89.017479,-13.740040,6.793068,49.064407,11.268803,15.253189,49.292374,-16.925404,10.031647,10.794679,10.502237,12.366554,9.083088,-19.580347,20.686073,5.743567,11.297075,24.562180,4.506577,,1.088547,0.778416,0.267096,0.560594,0.729854,0.329327,1.298810,1.036959,0.412120,0.596565,1.090892,0.323662,1.042647,1.214557,0.339013,0.511222,0.614020,0.431979,1.175274,1.643441,0.118573,0.396982,0.746039,0.142219,1.075630,2.015328,0.062782,0.433850,0.955181,0.066262,0.876570,2.226532,0.132991,0.460577,1.047550,0.068654
11.500000,-0.317699,-1.223030,98.486038,-0.640191,1.268578,98.668930,-18.813808,-6.718925,139.572662,17.384501,3.734528,139.860428,-16.291819,-1.249500,90.983414,18.870613,4.600906,89.104172,-13.890402,6.527664,49.069633,11.392836,14.986824,49.264046,-16.983063,9.654358,10.782356,10.542168,11.959679,9.057641,-19.615667,20.299622,5.689607,11.304569,24.156593,4.481659,,1.107115,0.781495,0.265882,0.551037,0.737306,0.332097,1.318724,1.017091,0.421045,0.606609,1.122050,0.315401,1.071757,1.209765,0.326289,0.495700,0.626796,0.428687,1.184462,1.651464,0.118282,0.372707,0.742802,0.146706,1.062986,2.005224,0.058306,0.424754,0.941583,0.066224,0.896311,2.219779,0.130506,0.450269,1.037378,0.062346
12.000000,-0.448621,-1.161266,98.526131,-0.474341,1.265526,98.751625,-18.930531,-6.613266,139.590637,17.590666,3.798004,139.944061,-16.420176,-1.141743,91.061668,19.007605,4.689140,89.195473,-14.038908,6.254799,49.076149,11.512650,14.696136,49.236477,-17.034084,9.276825,10.770254,10.582022,11.552917,9.033847,-19.640503,19.915466,5.641523,11.307093,23.754974,4.455663,,1.125515,0.784088,0.264099,0.539721,0.746461,0.337185,1.335374,1.002074,0.431211,0.611240,1.155802,0.309822,1.100901,1.203673,0.312662,0.482444,0.640131,0.427434,1.190699,1.658537,0.118949,0.348530,0.750970,0.152523,1.050072,1.995813,0.054881,0.421696,0.928464,0.066534,0.910840,2.214217,0.129082,0.448490,1.025960,0.061725
12.500000,-0.582318,-1.097443,98.564491,-0.308095,1.262321,98.840424,-19.044899,-6.510349,139.608856,17.797493,3.862862,140.033691,-16.554371,-1.027569,91.137794,19.141594,4.775658,89.293358,-14.182600,5.980301,49.083324,11.632090,14.390373,49.213135,-17.080820,8.902481,10.759171,10.626436,11.151154,9.014217,-19.662157,19.534973,5.601122,11.299963,23.362396,4.427193,,1.142321,0.786177,0.260407,0.527723,0.755952,0.339511,1.348784,0.993124,0.439220,0.612469,1.188343,0.304383,1.127839,1.196422,0.298596,0.467882,0.651581,0.419923,1.204216,1.662399,0.119622,0.323654,0.749452,0.157112,1.045211,1.985130,0.052731,0.416243,0.915133,0.067350,0.923369,2.208450,0.130123,0.448412,1.018943,0.062760
13.000000,-0.717040,-1.031967,98.601967,-0.141252,1.258034,98.933823,-19.156866,-6.405201,139.626862,18.006554,3.926392,140.129532,-16.694010,-0.907684,91.213890,19.275290,4.855888,89.394005,-14.331228,5.697624,49.092831,11.753222,14.070389,49.194263,-17.124699,8.528305,10.746107,10.670488,10.755997,8.996431,-19.683996,19.156105,5.562700,11.287708,22.977325,4.399168,,1.158071,0.787322,0.255716,0.514612,0.766553,0.343043,1.357353,0.988410,0.446379,0.604822,1.222485,0.300881,1.153996,1.188436,0.284736,0.455135,0.663793,0.413594,1.219628,1.665513,0.119829,0.302529,0.753162,0.163869,1.042796,1.976678,0.051959,0.414807,0.903318,0.067766,0.931903,2.205463,0.131395,0.453186,1.009314,0.064297
13.500000,-0.853881,-0.965981,98.637245,0.026213,1.253693,99.031769,-19.268641,-6.303471,139.645813,18.215816,3.991776,140.229324,-16.841475,-0.782085,91.288452,19.408148,4.935181,89.498276,-14.484440,5.412483,49.102913,11.881115,13.743614,49.183929,-17.166759,8.155930,10.731330,10.716944,10.365524,8.982823,-19.711578,18.779213,5.526562,11.275303,22.597557,4.373969,,1.169732,0.788273,0.249582,0.501252,0.777441,0.343527,1.357473,0.989839,0.448879,0.594934,1.255492,0.298529,1.171554,1.181613,0.271491,0.443887,0.674818,0.402453,1.241286,1.664531,0.119980,0.287726,0.749443,0.166166,1.049430,1.969287,0.050514,0.412087,0.892862,0.069918,0.932503,2.202733,0.132226,0.459592,1.005426,0.066109
14.000000,-0.990208,-0.899284,98.670364,0.193916,1.248245,99.132469,-19.378206,-6.199871,139.664795,18.425255,4.057365,140.333786,-16.993368,-0.652710,91.363586,19.538063,5.009026,89.603073,-14.647232,5.120277,49.115246,12.016521,13.411667,49.180115,-17.209513,7.783974,10.713510,10.760893,9.982285,8.969834,-19.746656,18.403114,5.489931,11.260500,22.222893,4.350652,,1.179578,0.788424,0.241872,0.488312,0.788609,0.343784,1.353187,0.994161,0.449491,0.579355,1.289216,0.297665,1.188241,1.175234,0.258851,0.433958,0.686607,0.391575,1.268752,1.662633,0.118435,0.282397,0.747387,0.170477,1.060130,1.963716,0.049924,0.411306,0.884032,0.071603,0.930973,2.201701,0.134212,0.465783,0.998765,0.066380
14.500000,-1.127067,-0.833305,98.700943,0.362021,1.241867,99.235535,-19.487837,-6.098236,139.685272,18.634331,4.124313,140.439560,-17.153059,-0.519867,91.437477,19.667233,5.082809,89.708488,-14.822735,4.823769,49.127892,12.164776,13.076843,49.186272,-17.252827,7.411324,10.693111,10.803370,9.599617,8.958714,-19.789040,18.027122,5.451357,11.253418,21.846169,4.333122,,1.184465,0.788502,0.233560,0.475931,0.799599,0.340394,1.339682,1.003011,0.445515,0.563924,1.321883,0.297512,1.193404,1.170730,0.246861,0.427180,0.698419,0.378020,1.297384,1.655268,0.116788,0.287528,0.740694,0.167847,1.077376,1.960181,0.048099,0.411031,0.877120,0.074039,0.920389,2.200769,0.135126,0.471607,0.995483,0.067869
15.000000,-1.262044,-0.767342,98.727829,0.529619,1.233788,99.339073,-19.596500,-5.994797,139.705353,18.840933,4.191902,140.547485,-17.315372,-0.386047,91.511131,19.792391,5.153152,89.812447,-15.008471,4.523727,49.141750,12.323122,12.741127,49.198490,-17.298658,7.039124,10.670338,10.841087,9.220123,8.946360,-19.839848,17.650864,5.411808,11.247955,21.468941,4.318012,,1.187083,0.788469,0.223190,0.464726,0.810106,0.335716,1.323254,1.013788,0.439643,0.549581,1.354445,0.298631,1.198159,1.167850,0.235290,0.420971,0.710673,0.364115,1.332296,1.645916,0.114548,0.299210,0.734838,0.166819,1.097935,1.956983,0.047801,0.411116,0.871140,0.075626,0.910244,2.199378,0.138171,0.474344,0.990801,0.069510
15.500000,-1.395692,-0.702782,98.751633,0.696207,1.223160,99.442398,-19.704308,-5.890400,139.726593,19.045309,4.259483,140.654083,-17.483347,-0.251656,91.582657,19.915133,5.223999,89.914520,-15.209772,4.218880,49.155113,12.496891,12.401733,49.218616,-17.346954,6.664627,10.646135,10.875099,8.836357,8.932832,-19.893543,17.273758,5.368940,11.252701,21.083405,4.307947,,1.185865,0.788334,0.212834,0.454986,0.819752,0.327047,1.301210,1.026895,0.430978,0.537069,1.385498,0.298518,1.193831,1.166284,0.223397,0.417549,0.723409,0.349216,1.361571,1.629498,0.112121,0.313965,0.726430,0.159059,1.119830,1.954786,0.047814,0.412427,0.866740,0.076858,0.894627,2.196900,0.139873,0.476365,0.986174,0.073852
16.000000,-1.526873,-0.638496,98.770638,0.861397,1.209969,99.543991,-19.813219,-5.783592,139.745911,19.244873,4.327423,140.759918,-17.651937,-0.118652,91.651917,20.034540,5.293503,90.013756,-15.418119,3.915787,49.168293,12.679012,12.061241,49.242306,-17.397207,6.290520,10.621449,10.904016,8.450462,8.916862,-19.951283,16.895401,5.326119,11.262526,20.692513,4.299985,,1.182606,0.788826,0.200373,0.445867,0.828428,0.316679,1.278351,1.041592,0.420308,0.530043,1.415431,0.298612,1.189842,1.166711,0.211301,0.413904,0.736394,0.333487,1.393878,1.609699,0.110595,0.328212,0.719946,0.152347,1.142512,1.951721,0.049631,0.412960,0.862659,0.076438,0.880904,2.192437,0.142913,0.474456,0.982570,0.078227
