Cycle(%),重心_LC[x](cm),重心_LC[y](cm),重心_LC[z](cm),重心_RC[x](cm),重心_RC[y](cm),重心_RC[z](cm),左肩峰[x](cm),左肩峰[y](cm),左肩峰[z](cm),右肩峰[x](cm),右肩峰[y](cm),右肩峰[z](cm),左大転子[x](cm),左大転子[y](cm),左大転子[z](cm),右大転子[x](cm),右大転子[y](cm),右大転子[z](cm),左外側上顆[x](cm),左外側上顆[y](cm),左外側上顆[z](cm),右外側上顆[x](cm),右外側上顆[y](cm),右外側上顆[z](cm),左外果[x](cm),左外果[y](cm),左外果[z](cm),右外果[x](cm),右外果[y](cm),右外果[z](cm),左第５中足骨頭[x](cm),左第５中足骨頭[y](cm),左第５中足骨頭[z](cm),右第５中足骨頭[x](cm),右第５中足骨頭[y](cm),右第５中足骨頭[z](cm),,SD_重心_LC[x](cm),SD_重心_LC[y](cm),SD_重心_LC[z](cm),SD_重心_RC[x](cm),SD_重心_RC[y](cm),SD_重心_RC[z](cm),SD_左肩峰[x](cm),SD_左肩峰[y](cm),SD_左肩峰[z](cm),SD_右肩峰[x](cm),SD_右肩峰[y](cm),SD_右肩峰[z](cm),SD_左大転子[x](cm),SD_左大転子[y](cm),SD_左大転子[z](cm),SD_右大転子[x](cm),SD_右大転子[y](cm),SD_右大転子[z](cm),SD_左外側上顆[x](cm),SD_左外側上顆[y](cm),SD_左外側上顆[z](cm),SD_右外側上顆[x](cm),SD_右外側上顆[y](cm),SD_右外側上顆[z](cm),SD_左外果[x](cm),SD_左外果[y](cm),SD_左外果[z](cm),SD_右外果[x](cm),SD_右外果[y](cm),SD_右外果[z](cm),SD_左第５中足骨頭[x](cm),SD_左第５中足骨頭[y](cm),SD_左第５中足骨頭[z](cm),SD_右第５中足骨頭[x](cm),SD_右第５中足骨頭[y](cm),SD_右第５中足骨頭[z](cm)
39.000000,-3.066182,0.154095,94.164368,3.437839,-0.719505,96.610512,-26.355543,1.035538,134.128235,26.825968,-1.531326,139.747910,-20.384775,-3.708450,83.508331,21.959721,-0.174908,83.335564,-17.352140,-10.208435,46.925343,17.076412,-2.602650,45.594807,-12.365878,-22.644455,9.310491,11.479388,-13.360332,8.374451,-15.128471,-13.680401,2.979866,14.907177,-2.709408,2.525890,,0.442526,1.014383,0.149661,0.375086,0.425015,0.147601,0.666572,1.377908,0.655666,0.714244,0.868504,0.432901,0.510859,0.952528,0.238719,0.314025,0.594445,0.123054,0.366675,1.151525,0.147144,0.367256,1.030161,0.155077,0.310132,1.624565,0.259494,0.330863,1.636362,0.185533,0.296737,1.781521,0.155174,0.463917,1.728583,0.149982
39.500000,-2.941583,0.213776,94.067833,3.391697,-0.773540,96.542747,-26.118773,1.110218,134.087097,26.734394,-1.670700,139.690002,-20.303228,-3.697273,83.424141,21.894426,-0.253887,83.297096,-17.281227,-10.390514,46.880310,17.036943,-2.863052,45.563560,-12.346121,-23.098831,9.337169,11.452982,-13.810192,8.392083,-15.132248,-14.170452,3.001345,14.858276,-3.192322,2.520900,,0.452799,1.013775,0.158851,0.371649,0.418371,0.143541,0.711833,1.345535,0.654844,0.707222,0.863770,0.438603,0.512786,0.956728,0.238036,0.317449,0.581988,0.106330,0.375486,1.190879,0.161938,0.382587,1.057105,0.148438,0.328330,1.620437,0.248473,0.329224,1.659036,0.183308,0.302830,1.769878,0.158037,0.439266,1.751257,0.139210
40.000000,-2.811375,0.279671,93.969742,3.342415,-0.825905,96.474258,-25.859722,1.192444,134.051788,26.630402,-1.807602,139.631592,-20.218195,-3.674572,83.336159,21.819012,-0.326187,83.259392,-17.210835,-10.550522,46.835339,17.001303,-3.126102,45.532013,-12.317740,-23.548286,9.373676,11.420233,-14.265347,8.414487,-15.141651,-14.658016,3.026294,14.818413,-3.675060,2.521940,,0.466229,1.014363,0.166914,0.366184,0.412666,0.141156,0.754653,1.320073,0.658077,0.695334,0.859531,0.438161,0.505932,0.963865,0.238121,0.325376,0.571671,0.092235,0.382575,1.230517,0.181902,0.392444,1.084599,0.141010,0.354638,1.618976,0.238065,0.316951,1.683288,0.180831,0.314035,1.758537,0.164175,0.410526,1.770746,0.131697
40.500000,-2.681263,0.347618,93.870804,3.290103,-0.876091,96.403206,-25.602074,1.274948,134.018768,26.517748,-1.941891,139.572388,-20.123663,-3.639484,83.247452,21.740395,-0.392357,83.217621,-17.144674,-10.706413,46.796711,16.965639,-3.392494,45.501762,-12.288149,-23.993263,9.416876,11.381595,-14.726875,8.438502,-15.154634,-15.143871,3.051869,14.785570,-4.159157,2.526443,,0.480665,1.015848,0.175123,0.356665,0.408390,0.141960,0.790586,1.297605,0.663388,0.675439,0.855402,0.433849,0.496013,0.971374,0.239118,0.338108,0.560633,0.083053,0.385021,1.274711,0.199527,0.394477,1.113019,0.135827,0.383457,1.622591,0.230308,0.300757,1.707155,0.179725,0.328054,1.748775,0.173866,0.382498,1.785060,0.121157
41.000000,-2.548467,0.421562,93.775467,3.235447,-0.924927,96.331528,-25.337238,1.363350,133.993607,26.390873,-2.074013,139.513290,-20.023970,-3.592480,83.158882,21.664083,-0.453854,83.176712,-17.079876,-10.840466,46.758480,16.934713,-3.660831,45.471668,-12.251379,-24.431461,9.474625,11.340898,-15.192791,8.468062,-15.173384,-15.628689,3.081294,14.767191,-4.640884,2.536909,,0.496033,1.018639,0.178410,0.346956,0.405809,0.145437,0.819182,1.283260,0.670592,0.656024,0.849758,0.424885,0.485176,0.980152,0.240162,0.357391,0.551073,0.080408,0.383760,1.317454,0.216503,0.390754,1.138057,0.138188,0.413943,1.627463,0.234152,0.280230,1.729282,0.179667,0.343106,1.740470,0.184592,0.358344,1.796869,0.112007
41.500000,-2.415967,0.497528,93.682014,3.177298,-0.972851,96.256912,-25.081129,1.452938,133.970566,26.258215,-2.202744,139.452362,-19.918835,-3.537033,83.072456,21.588837,-0.512421,83.129929,-17.018484,-10.973278,46.726967,16.905916,-3.928810,45.443741,-12.215950,-24.864899,9.541370,11.294185,-15.660679,8.497008,-15.191982,-16.111282,3.108459,14.755503,-5.123440,2.544770,,0.511266,1.022760,0.181487,0.334958,0.404372,0.151556,0.833847,1.274063,0.679499,0.638470,0.842479,0.414516,0.476780,0.990904,0.243436,0.372287,0.540786,0.082043,0.384789,1.365241,0.229086,0.383048,1.161030,0.147298,0.443826,1.636022,0.244514,0.265960,1.750961,0.183258,0.360180,1.735079,0.195826,0.340357,1.806034,0.103693
42.000000,-2.281108,0.579624,93.598900,3.117602,-1.020111,96.181396,-24.828074,1.551250,133.958099,26.114264,-2.328499,139.392151,-19.808092,-3.471771,82.992233,21.527985,-0.569782,83.082695,-16.958775,-11.084503,46.697712,16.880774,-4.196541,45.417183,-12.178265,-25.289673,9.625883,11.253392,-16.129997,8.531693,-15.212822,-16.594372,3.139268,14.757280,-5.602531,2.556364,,0.524629,1.027158,0.179221,0.324029,0.404364,0.160060,0.842362,1.269305,0.688956,0.628917,0.833457,0.403714,0.474754,1.000816,0.247749,0.388834,0.529850,0.088665,0.387223,1.412986,0.238458,0.371963,1.177288,0.165280,0.468108,1.643036,0.271785,0.254840,1.768006,0.192028,0.372372,1.731378,0.204733,0.329570,1.814941,0.100294
42.500000,-2.145297,0.664490,93.521141,3.053854,-1.067448,96.103500,-24.584787,1.653965,133.949066,25.966372,-2.449253,139.329971,-19.697115,-3.403458,82.916817,21.470409,-0.627575,83.030373,-16.901943,-11.193176,46.674030,16.858944,-4.459705,45.393711,-12.141359,-25.709984,9.720332,11.210676,-16.596622,8.565752,-15.230156,-17.075184,3.167522,14.765165,-6.081978,2.561536,,0.536820,1.032230,0.177548,0.314509,0.404530,0.169998,0.843281,1.268061,0.700888,0.632490,0.821665,0.394600,0.478831,1.013095,0.255330,0.390995,0.519082,0.095443,0.396007,1.467933,0.244450,0.360686,1.188513,0.185131,0.489933,1.651276,0.305482,0.257996,1.783917,0.206796,0.385634,1.730795,0.212781,0.320380,1.825169,0.103728
43.000000,-2.004489,0.755764,93.460968,2.988417,-1.114807,96.023918,-24.344168,1.772778,133.955063,25.814142,-2.565334,139.268707,-19.581146,-3.330044,82.854935,21.430321,-0.687332,82.975426,-16.846708,-11.280945,46.656952,16.837553,-4.719780,45.371269,-12.108666,-26.119564,9.834300,11.181101,-17.061054,8.604916,-15.244287,-17.556608,3.199389,14.781500,-6.559631,2.567428,,0.545959,1.035610,0.175791,0.308070,0.404910,0.180420,0.840110,1.264457,0.713474,0.644886,0.809801,0.389019,0.488263,1.022708,0.268113,0.391901,0.506498,0.103828,0.412829,1.523326,0.247522,0.349134,1.192535,0.206369,0.498332,1.655021,0.351894,0.264985,1.794907,0.227788,0.391567,1.731124,0.217931,0.318103,1.836894,0.113255
43.500000,-1.861385,0.850689,93.409500,2.919019,-1.162300,95.942955,-24.109928,1.899948,133.966797,25.658539,-2.674644,139.205902,-19.468649,-3.258507,82.799713,21.394241,-0.749542,82.918358,-16.794394,-11.361988,46.643986,16.819719,-4.972408,45.352245,-12.073496,-26.525158,9.957958,11.154977,-17.520414,8.645159,-15.252914,-18.036064,3.230942,14.801956,-7.037415,2.566599,,0.552950,1.038048,0.177518,0.307876,0.404461,0.190979,0.838882,1.259426,0.729026,0.672504,0.794644,0.386051,0.504046,1.033626,0.284803,0.376962,0.495553,0.110720,0.435850,1.585265,0.247788,0.337619,1.190029,0.221312,0.501813,1.658095,0.403282,0.275683,1.803914,0.252172,0.397848,1.733720,0.223833,0.306198,1.852908,0.125387
44.000000,-1.709823,0.951645,93.381767,2.846731,-1.210068,95.859634,-23.869928,2.051292,133.999344,25.503668,-2.777523,139.143982,-19.352345,-3.187771,82.765572,21.367939,-0.814651,82.857445,-16.743992,-11.423862,46.644363,16.798388,-5.220325,45.332848,-12.047441,-26.917341,10.102299,11.144802,-17.975571,8.689400,-15.254413,-18.513803,3.267388,14.826385,-7.516720,2.564071,,0.558605,1.036784,0.187841,0.311833,0.403153,0.200120,0.837705,1.245712,0.747342,0.699417,0.781822,0.388024,0.516993,1.041204,0.311285,0.363256,0.483662,0.116357,0.465017,1.644382,0.246950,0.328701,1.182624,0.233345,0.489567,1.655202,0.459878,0.286946,1.810023,0.276394,0.397951,1.735863,0.229618,0.301088,1.871475,0.135939
44.500000,-1.554811,1.056496,93.365494,2.771277,-1.257076,95.775421,-23.629728,2.214329,134.040558,25.345793,-2.872604,139.080734,-19.240114,-3.122036,82.739639,21.344322,-0.881943,82.797783,-16.696339,-11.474808,46.648582,16.779469,-5.460274,45.314953,-12.015805,-27.305307,10.255871,11.140777,-18.426365,8.736570,-15.250007,-18.989937,3.307034,14.851501,-7.996391,2.557905,,0.562608,1.032620,0.204212,0.324278,0.400625,0.208201,0.839349,1.225473,0.767450,0.736154,0.765979,0.391357,0.533960,1.048004,0.342058,0.341761,0.474079,0.119359,0.499612,1.706689,0.244227,0.319382,1.169320,0.235077,0.471739,1.652027,0.520033,0.293302,1.814459,0.300066,0.397611,1.738943,0.239358,0.279642,1.894147,0.142706
45.000000,-1.391028,1.165432,93.375374,2.691575,-1.303978,95.688606,-23.377972,2.403790,134.106812,25.189194,-2.960503,139.017807,-19.124512,-3.062008,82.739876,21.317202,-0.950455,82.735161,-16.652895,-11.509178,46.672768,16.755272,-5.695820,45.295898,-11.993496,-27.676912,10.430820,11.148964,-18.873367,8.785977,-15.238906,-19.460091,3.354375,14.876862,-8.480587,2.548569,,0.567662,1.023782,0.229265,0.339412,0.397131,0.214050,0.847678,1.193359,0.792212,0.763932,0.753871,0.398997,0.541515,1.052124,0.380218,0.325824,0.465033,0.118915,0.530425,1.760785,0.243436,0.315202,1.155061,0.232219,0.444601,1.643230,0.577793,0.301349,1.819301,0.317521,0.392580,1.740150,0.252654,0.266636,1.919718,0.144473
45.500000,-1.222609,1.277161,93.398392,2.609514,-1.348904,95.600433,-23.117605,2.606041,134.185028,25.029329,-3.040989,138.953323,-19.010199,-3.008080,82.750259,21.289066,-1.018444,82.675987,-16.611738,-11.531525,46.702625,16.730528,-5.925144,45.273907,-11.965710,-28.042667,10.615161,11.161378,-19.318907,8.839004,-15.223625,-19.928366,3.408420,14.900019,-8.965305,2.540627,,0.573303,1.010531,0.258873,0.360889,0.392697,0.218123,0.854049,1.153022,0.816626,0.796227,0.739787,0.405948,0.549934,1.052810,0.423377,0.311735,0.456990,0.114692,0.567598,1.814254,0.244950,0.312359,1.136947,0.220389,0.415904,1.637301,0.637256,0.308350,1.824186,0.332443,0.386376,1.741628,0.271686,0.245526,1.946748,0.142145
46.000000,-1.049573,1.389675,93.446274,2.522856,-1.392746,95.509933,-22.849083,2.828987,134.288651,24.867605,-3.115166,138.887924,-18.893110,-2.961823,82.789101,21.246479,-1.084293,82.616592,-16.577765,-11.538979,46.756809,16.702374,-6.151619,45.251602,-11.942219,-28.389095,10.821888,11.176844,-19.762703,8.892146,-15.204921,-20.386715,3.473511,14.919670,-9.455421,2.529171,,0.580861,0.993475,0.290736,0.383144,0.388135,0.220459,0.872399,1.102775,0.845869,0.820295,0.728466,0.414732,0.548173,1.052232,0.467459,0.302736,0.450459,0.106634,0.593554,1.856375,0.251310,0.314730,1.121488,0.202612,0.386332,1.627134,0.688428,0.317951,1.832518,0.340613,0.376402,1.739909,0.295465,0.237825,1.976097,0.140102
46.500000,-0.871364,1.502441,93.507133,2.433703,-1.433876,95.417023,-22.565390,3.062176,134.407196,24.700832,-3.183704,138.820862,-18.772173,-2.921417,82.839859,21.197884,-1.145473,82.561012,-16.546391,-11.536987,46.819878,16.669645,-6.374557,45.221416,-11.917024,-28.726917,11.038756,11.191120,-20.208031,8.947919,-15.185746,-20.841898,3.547703,14.936142,-9.945503,2.523680,,0.590552,0.971606,0.324449,0.406676,0.383274,0.221331,0.887575,1.047344,0.873180,0.842581,0.716578,0.419727,0.546170,1.045790,0.516875,0.297692,0.442195,0.096013,0.626264,1.894912,0.264540,0.319548,1.104506,0.180314,0.361321,1.624269,0.739480,0.332515,1.843078,0.345918,0.364698,1.739388,0.323203,0.242545,2.004153,0.139031
47.000000,-0.694832,1.611832,93.588882,2.341201,-1.472683,95.322586,-22.284430,3.303711,134.547333,24.528446,-3.248169,138.751419,-18.649868,-2.887436,82.918930,21.132023,-1.201000,82.508392,-16.524521,-11.521187,46.908073,16.637972,-6.595688,45.192978,-11.888420,-29.043060,11.279061,11.197886,-20.653780,9.002247,-15.166850,-21.285383,3.636167,14.945570,-10.438931,2.515692,,0.601527,0.948338,0.355381,0.428944,0.379547,0.221935,0.913660,0.987997,0.903646,0.862380,0.704413,0.421953,0.539601,1.039416,0.561159,0.293153,0.436487,0.084333,0.647884,1.921975,0.281115,0.326760,1.091661,0.151996,0.334023,1.617935,0.780060,0.344591,1.858247,0.347675,0.352191,1.734932,0.354555,0.261430,2.032578,0.145549
47.500000,-0.514331,1.718407,93.681770,2.244611,-1.508987,95.225052,-21.987495,3.549816,134.703827,24.347532,-3.309269,138.681122,-18.519358,-2.858509,83.010887,21.056190,-1.247906,82.458557,-16.506308,-11.499828,47.008099,16.598574,-6.815052,45.154491,-11.862931,-29.347811,11.530354,11.198010,-21.102037,9.057181,-15.151040,-21.724018,3.734285,14.952385,-10.931049,2.515485,,0.613139,0.921298,0.386239,0.446342,0.376125,0.222620,0.936340,0.929842,0.931778,0.870004,0.693241,0.417130,0.533766,1.026360,0.609971,0.291797,0.426806,0.077453,0.673279,1.943701,0.303393,0.334857,1.078777,0.124918,0.312952,1.622131,0.819171,0.363133,1.877250,0.347054,0.338402,1.733818,0.386483,0.292883,2.058763,0.154605
48.000000,-0.340157,1.817551,93.790298,2.146867,-1.541920,95.127380,-21.704128,3.789787,134.875702,24.159430,-3.368832,138.607849,-18.388783,-2.832985,83.128815,20.968731,-1.286896,82.413544,-16.499542,-11.465092,47.130356,16.564249,-7.031338,45.119366,-11.827487,-29.629816,11.805247,11.183523,-21.551741,9.110756,-15.137132,-22.151880,3.849150,14.950613,-11.422272,2.515279,,0.625427,0.895820,0.412174,0.459189,0.374991,0.224537,0.964136,0.874868,0.960179,0.879255,0.679109,0.405306,0.532688,1.014253,0.649768,0.289331,0.421270,0.076471,0.692049,1.955420,0.324378,0.343348,1.068446,0.099141,0.282001,1.621956,0.849943,0.373468,1.899318,0.345447,0.329231,1.728949,0.420521,0.323760,2.082470,0.165446
48.500000,-0.165381,1.911461,93.907158,2.042477,-1.573269,95.027298,-21.411636,4.027412,135.062576,23.959034,-3.426430,138.535797,-18.249775,-2.811604,83.259277,20.870802,-1.314926,82.369919,-16.496746,-11.427746,47.265343,16.522062,-7.245373,45.077251,-11.797145,-29.899109,12.091050,11.160482,-22.002064,9.163412,-15.127202,-22.573975,3.972493,14.946665,-11.911003,2.520882,,0.633911,0.868680,0.436825,0.463085,0.374353,0.228207,0.982870,0.827390,0.985781,0.866349,0.667291,0.386142,0.530795,0.997345,0.691613,0.293070,0.411365,0.087138,0.707301,1.960476,0.346616,0.350514,1.058018,0.087641,0.258373,1.632406,0.878145,0.389735,1.925717,0.342370,0.321448,1.729125,0.453133,0.351804,2.105297,0.174281
49.000000,0.002737,1.995129,94.034798,1.938413,-1.600838,94.929054,-21.135183,4.247948,135.259140,23.752602,-3.484001,138.462372,-18.110680,-2.790993,83.411560,20.770464,-1.334621,82.330711,-16.507925,-11.376301,47.417160,16.485586,-7.452026,45.037888,-11.754331,-30.146164,12.398883,11.122387,-22.453253,9.217014,-15.117170,-22.987854,4.113831,14.936560,-12.394356,2.530047,,0.643156,0.845596,0.456488,0.460021,0.376563,0.233125,1.001561,0.788969,1.008817,0.856822,0.652773,0.359870,0.538307,0.981852,0.723460,0.296467,0.406812,0.101754,0.718344,1.956990,0.365288,0.358352,1.045724,0.096597,0.231823,1.636371,0.903007,0.399421,1.951344,0.340400,0.321748,1.726554,0.486761,0.366959,2.123805,0.174210
49.500000,0.166748,2.072491,94.167618,1.825570,-1.627663,94.830849,-20.862753,4.460110,135.465729,23.532436,-3.538975,138.393066,-17.967937,-2.773430,83.574379,20.663507,-1.343140,82.291901,-16.521025,-11.323795,47.579548,16.445021,-7.653496,44.999550,-11.713494,-30.381618,12.715510,11.078721,-22.901243,9.270267,-15.108531,-23.396603,4.261581,14.923187,-12.875263,2.540096,,0.643654,0.822979,0.473937,0.449513,0.378994,0.239687,1.004904,0.761488,1.027096,0.825261,0.640281,0.330942,0.539123,0.965775,0.753344,0.306636,0.399319,0.119766,0.717091,1.944591,0.382272,0.362653,1.032332,0.119070,0.226524,1.647882,0.923841,0.409042,1.980227,0.338782,0.326499,1.728589,0.519250,0.372316,2.144019,0.170826
50.000000,0.327734,2.138859,94.307808,1.712216,-1.651100,94.736923,-20.597689,4.651432,135.679047,23.308317,-3.593498,138.326599,-17.823576,-2.755947,83.753540,20.560493,-1.344418,82.255356,-16.551437,-11.255306,47.752590,16.406788,-7.841145,44.960735,-11.661958,-30.596901,13.050390,11.026153,-23.348133,9.328629,-15.094543,-23.799450,4.427072,14.910044,-13.348335,2.557072,,0.644759,0.805815,0.487383,0.434371,0.383884,0.245592,1.004950,0.747184,1.041348,0.800034,0.628344,0.300500,0.544461,0.951090,0.775084,0.316654,0.397248,0.136205,0.710411,1.924374,0.396106,0.368384,1.011325,0.148076,0.239414,1.650833,0.946434,0.419576,2.003840,0.343318,0.337381,1.729149,0.551837,0.361625,2.160874,0.156186
50.500000,0.480562,2.198956,94.450188,1.589775,-1.673714,94.646927,-20.351336,4.830559,135.894241,23.073275,-3.642624,138.267303,-17.682688,-2.740040,83.940041,20.457521,-1.335785,82.218826,-16.579365,-11.187046,47.931557,16.370844,-8.018761,44.932396,-11.605437,-30.803371,13.389545,10.974111,-23.788168,9.390231,-15.077627,-24.198738,4.597239,14.891489,-13.820488,2.569633,,0.635017,0.789987,0.497678,0.419734,0.388598,0.251032,0.989761,0.743425,1.047405,0.768017,0.615332,0.275620,0.539893,0.940421,0.790489,0.326935,0.394684,0.149774,0.686334,1.890945,0.407844,0.368087,0.988919,0.171778,0.282300,1.657084,0.962809,0.416671,2.027486,0.351761,0.352833,1.731926,0.584616,0.344080,2.180955,0.142953
51.000000,0.634080,2.249256,94.597672,1.463446,-1.693943,94.563683,-20.099722,4.991768,136.114883,22.834890,-3.688889,138.216675,-17.539167,-2.725433,84.136139,20.359442,-1.321507,82.182465,-16.626032,-11.102108,48.115318,16.332964,-8.176468,44.900570,-11.541384,-30.993336,13.740118,10.923315,-24.223919,9.461710,-15.049885,-24.592970,4.783197,14.879747,-14.286179,2.589822,,0.624387,0.779621,0.505019,0.407834,0.394783,0.253992,0.967666,0.754737,1.049171,0.747348,0.606648,0.258617,0.530852,0.930598,0.800731,0.339110,0.397494,0.160883,0.655281,1.849188,0.416362,0.369284,0.954645,0.191367,0.332714,1.653981,0.982269,0.419397,2.043368,0.371207,0.372447,1.733233,0.616404,0.319005,2.201230,0.130537
51.500000,0.779432,2.294281,94.745079,1.330080,-1.712234,94.488388,-19.872742,5.141346,136.329620,22.593521,-3.726032,138.175262,-17.403011,-2.710747,84.336250,20.264324,-1.299423,82.145981,-16.667147,-11.019043,48.300003,16.302013,-8.318764,44.883194,-11.468390,-31.177109,14.089496,10.878115,-24.651478,9.542459,-15.017097,-24.983568,4.972805,14.863503,-14.753006,2.603813,,0.607174,0.769763,0.509057,0.405513,0.400357,0.253715,0.937994,0.772249,1.041761,0.742131,0.592228,0.252353,0.517925,0.926683,0.803311,0.347232,0.402082,0.168155,0.611677,1.790742,0.424444,0.365815,0.920219,0.199639,0.394489,1.651621,0.994257,0.403419,2.054131,0.397576,0.393900,1.735819,0.648669,0.297742,2.223123,0.131062
52.000000,0.925794,2.331512,94.895447,1.189386,-1.728851,94.421654,-19.634798,5.278309,136.547165,22.348318,-3.757034,138.147064,-17.265144,-2.698635,84.539131,20.171070,-1.272579,82.109184,-16.723799,-10.923504,48.485069,16.268480,-8.437611,44.862232,-11.390642,-31.348463,14.440356,10.842384,-25.071503,9.636801,-14.973250,-25.367401,5.174903,14.855518,-15.218327,2.622247,,0.588335,0.764317,0.510707,0.410912,0.406782,0.251263,0.900042,0.803003,1.030225,0.750631,0.584244,0.259790,0.496954,0.922839,0.803091,0.360511,0.413021,0.175169,0.564026,1.722821,0.428317,0.363743,0.874184,0.201688,0.450877,1.640719,1.004257,0.394222,2.057561,0.433634,0.421763,1.734295,0.678417,0.285449,2.247999,0.145515
52.500000,1.066420,2.364315,95.044327,1.044243,-1.742176,94.366188,-19.417711,5.406792,136.754639,22.106318,-3.776031,138.130112,-17.134483,-2.685688,84.743095,20.079563,-1.239269,82.073448,-16.774532,-10.831753,48.667713,16.242798,-8.536583,44.853680,-11.304886,-31.513943,14.785375,10.815163,-25.483004,9.746866,-14.926197,-25.744556,5.380436,14.847368,-15.685467,2.636559,,0.569538,0.757614,0.509597,0.426429,0.412426,0.244015,0.859543,0.834581,1.011522,0.780928,0.567776,0.275288,0.480579,0.922802,0.796488,0.373321,0.426617,0.179981,0.516067,1.637294,0.434205,0.361759,0.830281,0.192948,0.506429,1.632343,1.006726,0.376919,2.052244,0.475734,0.451277,1.736911,0.707387,0.287084,2.272010,0.169827
53.000000,1.205019,2.390656,95.193382,0.890701,-1.753696,94.320000,-19.194893,5.525951,136.959442,21.860962,-3.786335,138.127502,-17.004152,-2.675087,84.944542,19.984928,-1.200844,82.038750,-16.833141,-10.738079,48.848488,16.218443,-8.611015,44.843594,-11.218067,-31.669083,15.119946,10.799253,-25.884678,9.872896,-14.877396,-26.108963,5.594397,14.843719,-16.156536,2.650409,,0.551480,0.754087,0.506444,0.447883,0.419050,0.237333,0.816976,0.874337,0.989549,0.819026,0.558408,0.303707,0.460915,0.922031,0.788986,0.391907,0.447311,0.188076,0.472129,1.541830,0.437161,0.360798,0.780819,0.181505,0.555589,1.617976,0.997437,0.372041,2.041502,0.523784,0.488236,1.731471,0.731636,0.301668,2.298356,0.195872
53.500000,1.340958,2.413174,95.340050,0.735324,-1.760963,94.286880,-18.982683,5.640579,137.153976,21.620403,-3.784386,138.137833,-16.878263,-2.663769,85.144630,19.889368,-1.156353,82.007835,-16.887920,-10.650368,49.025791,16.200993,-8.662579,44.840691,-11.129479,-31.816431,15.445238,10.792335,-26.276865,10.019315,-14.831749,-26.461496,5.811147,14.844822,-16.628349,2.664058,,0.539173,0.748232,0.501485,0.473073,0.425203,0.226354,0.779155,0.911812,0.964438,0.869602,0.541222,0.334426,0.449976,0.920333,0.777526,0.413414,0.469788,0.195652,0.443396,1.432994,0.444561,0.363424,0.736773,0.165367,0.599907,1.610791,0.981880,0.375879,2.021486,0.574054,0.529383,1.735613,0.752942,0.326822,2.321676,0.221119
54.000000,1.470124,2.429012,95.483437,0.573393,-1.765671,94.262718,-18.778044,5.745224,137.338974,21.378223,-3.773087,138.160248,-16.755220,-2.653351,85.339455,19.785906,-1.105293,81.980888,-16.940645,-10.575863,49.201340,16.190891,-8.689995,44.839207,-11.046846,-31.950949,15.747879,10.792637,-26.657501,10.182961,-14.803421,-26.789452,6.031451,14.845036,-17.106308,2.673717,,0.531007,0.745058,0.494909,0.501421,0.432954,0.220243,0.754940,0.952011,0.938034,0.919087,0.531138,0.374362,0.441889,0.916973,0.767002,0.437265,0.498355,0.208901,0.422788,1.315345,0.453107,0.365657,0.698629,0.154014,0.635325,1.602552,0.945469,0.394783,1.997830,0.628962,0.572969,1.730569,0.766536,0.349770,2.343951,0.237586
54.500000,1.598801,2.441284,95.623840,0.411931,-1.765846,94.251656,-18.573097,5.847698,137.516159,21.137518,-3.752380,138.196442,-16.633675,-2.642818,85.531303,19.680740,-1.047859,81.961586,-16.992624,-10.509392,49.374474,16.187710,-8.692039,44.840343,-10.971406,-32.074409,16.038828,10.800660,-27.025734,10.368761,-14.787642,-27.099878,6.252913,14.851944,-17.582563,2.686623,,0.530180,0.740155,0.487609,0.527514,0.440991,0.212260,0.748690,0.990369,0.913094,0.969827,0.516415,0.410782,0.440171,0.908085,0.754899,0.461976,0.527052,0.222152,0.422973,1.193893,0.466671,0.370824,0.670111,0.146598,0.667792,1.605920,0.905485,0.423339,1.966625,0.682640,0.620960,1.740285,0.775495,0.374309,2.361795,0.249788
55.000000,1.716828,2.445496,95.757607,0.247615,-1.762630,94.248749,-18.388704,5.936821,137.678711,20.897087,-3.723827,138.240921,-16.517851,-2.632057,85.717651,19.565042,-0.982105,81.949951,-17.034004,-10.470665,49.547646,16.196650,-8.670044,44.845646,-10.913683,-32.176579,16.296360,10.810191,-27.380144,10.572548,-14.812532,-27.367807,6.471339,14.855032,-18.062004,2.695690,,0.534031,0.738695,0.479245,0.554109,0.451235,0.212886,0.769613,1.028066,0.890126,1.013677,0.507766,0.450344,0.443386,0.896499,0.745350,0.483379,0.559433,0.242098,0.421468,1.067848,0.483446,0.377921,0.661225,0.149262,0.681032,1.615819,0.842937,0.454237,1.932449,0.740743,0.664567,1.746960,0.773044,0.384906,2.375110,0.251207
55.500000,1.835080,2.446045,95.888054,0.085389,-1.755253,94.257492,-18.197342,6.023293,137.836639,20.652288,-3.690666,138.298843,-16.402037,-2.621910,85.900406,19.449816,-0.909531,81.949768,-17.076855,-10.441494,49.720665,16.214861,-8.619308,44.852085,-10.871079,-32.264313,16.540096,10.825658,-27.717203,10.797799,-14.859585,-27.613495,6.688383,14.862440,-18.536943,2.709995,,0.542680,0.737357,0.471087,0.573862,0.462407,0.214237,0.809840,1.066163,0.871660,1.050183,0.498246,0.481769,0.449451,0.877648,0.735990,0.503625,0.590868,0.262093,0.432665,0.950423,0.502030,0.387176,0.665126,0.158379,0.697226,1.638752,0.781260,0.485877,1.892435,0.796868,0.707673,1.770611,0.766027,0.389904,2.383248,0.248782
